report_num,date,crime,location,address,city,state,lat,long,status
143141,11/6/14 0:00,ASSAULT - OTHER DANGEROUS WEAPON,IU PRESS WAREHOUSE, ,Bloomington,Indiana,,,Closed By Arrest
143493,12/8/14 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,IUPD STATION, ,Bloomington,Indiana,,,
142850,10/18/14 0:00,POSSESSION - MARIJUANA,JORDAN AVENUE PARKING GAR, ,Bloomington,Indiana,,,Closed By Arrest
142714,10/5/14 0:00,POSSESSION - MARIJUANA,JORDAN AVENUE/NORTH OF 10, ,Bloomington,Indiana,,,Closed By Arrest
143541,12/12/14 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,JORDAN AVENUE/NORTH OF 10, ,Bloomington,Indiana,,,Closed By Arrest
143220,11/10/14 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,JORDAN AVENUE/NORTH OF 10, ,Bloomington,Indiana,,,
143354,11/21/14 0:00,HARASSMENT/INTIMIDATION,JORDAN AVENUE/SOUTH OF 10, ,Bloomington,Indiana,,,Records Only
143280,11/16/14 0:00,POSSESSION - MARIJUANA,JORDAN AVENUE/SOUTH OF 10, ,Bloomington,Indiana,,,Closed By Arrest
143297,11/17/14 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,JORDAN AVENUE/SOUTH OF 10, ,Bloomington,Indiana,,,
142804,10/14/14 0:00,PUBLIC INTOXICATION,JORDAN HALL, ,Bloomington,Indiana,,,Closed No Arrest
142976,10/25/14 0:00,THEFT-BICYCLES,JORDAN HALL, ,Bloomington,Indiana,,,INACTIVE
143168,11/8/14 0:00,THEFT FROM MOTOR VEHICLE,KAPPA KAPPA GAMMA, ,Bloomington,Indiana,,,INACTIVE
143573,12/16/14 0:00,VANDALISM MISCHIEF,KIRKWOOD OBSERVATORY, ,Bloomington,Indiana,,,INACTIVE
142977,10/25/14 0:00,THEFT- ALL OTHER,LAW LANE/EAST OF JORDAN AVE, ,Bloomington,Indiana,,,INACTIVE
143422,12/2/14 0:00,POSSESSION - MARIJUANA,LAW LANE/WEST OF JORDAN AVE, ,Bloomington,Indiana,,,Closed By Arrest
142987,10/26/14 0:00,PUBLIC INTOXICATION,LAW SCHOOL, ,Bloomington,Indiana,,,Closed No Arrest
143240,11/13/14 0:00,THEFT FROM BUILDINGS,LAW SCHOOL, ,Bloomington,Indiana,,,INACTIVE
142948,10/23/14 0:00,THEFT FROM BUILDINGS,LAW SCHOOL, ,Bloomington,Indiana,,,INACTIVE
142797,10/14/14 0:00,THEFT FROM BUILDINGS,LAW SCHOOL, ,Bloomington,Indiana,,,INACTIVE
142776,10/10/14 0:00,THEFT FROM BUILDINGS,LAW SCHOOL, ,Bloomington,Indiana,,,INACTIVE
143529,12/11/14 0:00,HARASSMENT/INTIMIDATION,LEWIS BUILDING, ,Bloomington,Indiana,,,INACTIVE
143199,11/10/14 0:00,TRESPASS & MALICIOUS TRESPASS,LINDLEY HALL, ,Bloomington,Indiana,,,Closed No Arrest
143104,11/3/14 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,MATHERS MUSEUM, ,Bloomington,Indiana,,,
142877,10/18/14 0:00,ILLEGAL POSSESSION/CONSUMPTION,MCCALLA SCHOOL, ,Bloomington,Indiana,,,Closed By Arrest
143309,11/18/14 0:00,BURGLARY - UNLAWFUL ENTRY - NO FORCE,MCNUTT QUAD, ,Bloomington,Indiana,,,INACTIVE
143436,12/4/14 0:00,FRAUD,MCNUTT QUAD, ,Bloomington,Indiana,,,INACTIVE
143306,11/18/14 0:00,HARASSMENT/INTIMIDATION,MCNUTT QUAD, ,Bloomington,Indiana,,,INACTIVE
142889,10/19/14 0:00,HARASSMENT/INTIMIDATION,MCNUTT QUAD, ,Bloomington,Indiana,,,Closed No Arrest
143479,12/7/14 0:00,ILLEGAL POSSESSION/CONSUMPTION,MCNUTT QUAD, ,Bloomington,Indiana,,,Closed By Arrest
143450,12/5/14 0:00,ILLEGAL POSSESSION/CONSUMPTION,MCNUTT QUAD, ,Bloomington,Indiana,,,Closed By Arrest
143253,11/14/14 0:00,ILLEGAL POSSESSION/CONSUMPTION,MCNUTT QUAD, ,Bloomington,Indiana,,,Closed By Arrest
143091,11/2/14 0:00,ILLEGAL POSSESSION/CONSUMPTION,MCNUTT QUAD, ,Bloomington,Indiana,,,Closed No Arrest
143090,11/2/14 0:00,ILLEGAL POSSESSION/CONSUMPTION,MCNUTT QUAD, ,Bloomington,Indiana,,,Closed By Arrest
143062,11/1/14 0:00,ILLEGAL POSSESSION/CONSUMPTION,MCNUTT QUAD, ,Bloomington,Indiana,,,Closed By Arrest
143044,10/31/14 0:00,ILLEGAL POSSESSION/CONSUMPTION,MCNUTT QUAD, ,Bloomington,Indiana,,,Closed No Arrest
143006,10/28/14 0:00,ILLEGAL POSSESSION/CONSUMPTION,MCNUTT QUAD, ,Bloomington,Indiana,,,Closed By Arrest
142974,10/25/14 0:00,ILLEGAL POSSESSION/CONSUMPTION,MCNUTT QUAD, ,Bloomington,Indiana,,,Closed By Arrest
142973,10/25/14 0:00,ILLEGAL POSSESSION/CONSUMPTION,MCNUTT QUAD, ,Bloomington,Indiana,,,Closed By Arrest
142953,10/24/14 0:00,ILLEGAL POSSESSION/CONSUMPTION,MCNUTT QUAD, ,Bloomington,Indiana,,,Closed No Arrest
142940,10/23/14 0:00,ILLEGAL POSSESSION/CONSUMPTION,MCNUTT QUAD, ,Bloomington,Indiana,,,Closed By Arrest
142861,10/18/14 0:00,ILLEGAL POSSESSION/CONSUMPTION,MCNUTT QUAD, ,Bloomington,Indiana,,,Closed By Arrest
142700,10/4/14 0:00,ILLEGAL POSSESSION/CONSUMPTION,MCNUTT QUAD, ,Bloomington,Indiana,,,Closed By Arrest
142697,10/4/14 0:00,ILLEGAL POSSESSION/CONSUMPTION,MCNUTT QUAD, ,Bloomington,Indiana,,,Closed By Arrest
142681,10/3/14 0:00,ILLEGAL POSSESSION/CONSUMPTION,MCNUTT QUAD, ,Bloomington,Indiana,,,Closed By Arrest
143537,12/12/14 0:00,POSSESSION - MARIJUANA,MCNUTT QUAD, ,Bloomington,Indiana,,,Closed By Arrest
143500,12/9/14 0:00,POSSESSION - MARIJUANA,MCNUTT QUAD, ,Bloomington,Indiana,,,Closed By Arrest
143462,12/6/14 0:00,POSSESSION - MARIJUANA,MCNUTT QUAD, ,Bloomington,Indiana,,,Closed No Arrest
143399,12/1/14 0:00,POSSESSION - MARIJUANA,MCNUTT QUAD, ,Bloomington,Indiana,,,Closed No Arrest
143344,11/20/14 0:00,POSSESSION - MARIJUANA,MCNUTT QUAD, ,Bloomington,Indiana,,,Closed By Arrest
143290,11/17/14 0:00,POSSESSION - MARIJUANA,MCNUTT QUAD, ,Bloomington,Indiana,,,Closed By Arrest
143277,11/15/14 0:00,POSSESSION - MARIJUANA,MCNUTT QUAD, ,Bloomington,Indiana,,,Closed By Arrest
142677,10/2/14 0:00,POSSESSION - MARIJUANA,MCNUTT QUAD, ,Bloomington,Indiana,,,Closed By Arrest
143627,12/23/14 0:00,RAPE ,MCNUTT QUAD, ,Bloomington,Indiana,,,ACT/44
142969,10/25/14 0:00,SUICIDE ATTEMPTS,MCNUTT QUAD, ,Bloomington,Indiana,,,Closed No Arrest
143533,12/11/14 0:00,THEFT FROM BUILDINGS,MCNUTT QUAD, ,Bloomington,Indiana,,,INACTIVE
143232,11/12/14 0:00,THEFT FROM BUILDINGS,MCNUTT QUAD, ,Bloomington,Indiana,,,INACTIVE
142757,10/8/14 0:00,THEFT FROM BUILDINGS,MCNUTT QUAD, ,Bloomington,Indiana,,,Closed By Arrest
142919,10/21/14 0:00,THEFT-BICYCLES,MCNUTT QUAD, ,Bloomington,Indiana,,,INACTIVE
143489,12/8/14 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,MCNUTT QUAD, ,Bloomington,Indiana,,,
143397,11/30/14 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,MCNUTT QUAD, ,Bloomington,Indiana,,,
143448,12/4/14 0:00,VANDALISM MISCHIEF,MCNUTT QUAD, ,Bloomington,Indiana,,,INACTIVE
143243,11/13/14 0:00,VANDALISM MISCHIEF,MCNUTT QUAD, ,Bloomington,Indiana,,,INACTIVE
142695,10/3/14 0:00,ILLEGAL POSSESSION/CONSUMPTION,MCNUTT QUAD BACK LOT, ,Bloomington,Indiana,,,Closed By Arrest
143058,10/31/14 0:00,POSSESSION - MARIJUANA,MCNUTT QUAD BACK LOT, ,Bloomington,Indiana,,,Closed By Arrest
142798,10/14/14 0:00,ROBBERY - KNIFE OR CUTTING INSTRUMENT,MCNUTT QUAD BACK LOT, ,Bloomington,Indiana,,,ACT/44
142909,10/20/14 0:00,THEFT-BICYCLES,MCNUTT QUAD BACK LOT, ,Bloomington,Indiana,,,INACTIVE
142638,9/30/14 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,MCNUTT QUAD BACK LOT, ,Bloomington,Indiana,,,
142680,10/2/14 0:00,ILLEGAL POSSESSION/CONSUMPTION,MCNUTT QUAD COMMON AREA, ,Bloomington,Indiana,,,Closed By Arrest
143320,11/19/14 0:00,DAMAGED PROPERTY,MELLENCAMP SPORT BLDG, ,Bloomington,Indiana,,,Records Only
142770,10/9/14 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,MELLENCAMP SPORT BLDG, ,Bloomington,Indiana,,,Closed No Arrest
142820,10/15/14 0:00,ILLEGAL POSSESSION/CONSUMPTION,MEMORIAL HALL, ,Bloomington,Indiana,,,Closed By Arrest
143175,11/8/14 0:00,ILLEGAL POSSESSION/CONSUMPTION,MEMORIAL STADIUM, ,Bloomington,Indiana,,,Closed By Arrest
142864,10/18/14 0:00,ILLEGAL POSSESSION/CONSUMPTION,MEMORIAL STADIUM, ,Bloomington,Indiana,,,Closed By Arrest
143388,11/29/14 0:00,PUBLIC INTOXICATION,MEMORIAL STADIUM, ,Bloomington,Indiana,,,Closed No Arrest
143387,11/29/14 0:00,PUBLIC INTOXICATION,MEMORIAL STADIUM, ,Bloomington,Indiana,,,Closed No Arrest
142873,10/18/14 0:00,PUBLIC INTOXICATION,MEMORIAL STADIUM, ,Bloomington,Indiana,,,Closed By Arrest
143389,11/29/14 0:00,THEFT- ALL OTHER,MEMORIAL STADIUM, ,Bloomington,Indiana,,,INACTIVE
143176,11/8/14 0:00,THEFT- ALL OTHER,MEMORIAL STADIUM, ,Bloomington,Indiana,,,INACTIVE
142789,10/12/14 0:00,THEFT- ALL OTHER,MEMORIAL STADIUM, ,Bloomington,Indiana,,,INACTIVE
143578,12/16/14 0:00,THEFT FROM BUILDINGS,MEMORIAL STADIUM, ,Bloomington,Indiana,,,INACTIVE
143447,12/4/14 0:00,THEFT FROM BUILDINGS,MEMORIAL STADIUM, ,Bloomington,Indiana,,,INACTIVE
143442,12/4/14 0:00,THEFT FROM BUILDINGS,MEMORIAL STADIUM, ,Bloomington,Indiana,,,INACTIVE
143441,12/4/14 0:00,THEFT FROM BUILDINGS,MEMORIAL STADIUM, ,Bloomington,Indiana,,,INACTIVE
143437,12/4/14 0:00,THEFT FROM BUILDINGS,MEMORIAL STADIUM, ,Bloomington,Indiana,,,INACTIVE
143371,11/25/14 0:00,THEFT FROM BUILDINGS,MEMORIAL STADIUM, ,Bloomington,Indiana,,,INACTIVE
142788,10/12/14 0:00,THEFT FROM BUILDINGS,MEMORIAL STADIUM, ,Bloomington,Indiana,,,ACT/47
142703,10/4/14 0:00,THEFT FROM BUILDINGS,MEMORIAL STADIUM, ,Bloomington,Indiana,,,Unfounded
143334,11/20/14 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,MEMORIAL STADIUM, ,Bloomington,Indiana,,,
142863,10/18/14 0:00,TRESPASS & MALICIOUS TRESPASS,MEMORIAL STADIUM, ,Bloomington,Indiana,,,Closed No Arrest
142854,10/18/14 0:00,VANDALISM MISCHIEF,MEMORIAL STADIUM, ,Bloomington,Indiana,,,INACTIVE
143615,12/20/14 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,MILO SAMPSON ROAD, ,Bloomington,Indiana,,,
143123,11/5/14 0:00,DAMAGED PROPERTY,MUSIC PRACTICE BLDG, ,Bloomington,Indiana,,,INACTIVE
143317,11/19/14 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,MUSICAL ARTS CENTER, ,Bloomington,Indiana,,,INACTIVE
143626,12/23/14 0:00,THEFT- MOTOR VEHICLE PARTS AND ACCESSORIES,NEAL MARSHALL CENTER, ,Bloomington,Indiana,,,INACTIVE
143127,11/5/14 0:00,THEFT-BICYCLES,NEAL MARSHALL CENTER, ,Bloomington,Indiana,,,INACTIVE
143562,12/14/14 0:00,VANDALISM MISCHIEF,NEAL MARSHALL CENTER, ,Bloomington,Indiana,,,INACTIVE
142871,10/18/14 0:00,PUBLIC INTOXICATION,OWEN HALL, ,Bloomington,Indiana,,,Closed No Arrest
142742,10/4/14 0:00,VANDALISM MISCHIEF,PARK AVENUE/NORTH OF 10TH, ,Bloomington,Indiana,,,Closed By Arrest
143618,12/21/14 0:00,POSSESSION OF DRUG PARAPHERNALIA,PHI GAMMA DELTA, ,Bloomington,Indiana,,,Closed No Arrest
143456,12/5/14 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,PHI GAMMA DELTA, ,Bloomington,Indiana,,,
143622,12/22/14 0:00,BURGLARY - UNLAWFUL ENTRY - NO FORCE,PHI KAPPA PSI, ,Bloomington,Indiana,,,Unfounded
143504,12/9/14 0:00,THEFT- ALL OTHER,PHI MU, ,Bloomington,Indiana,,,INACTIVE
143256,11/14/14 0:00,PUBLIC INTOXICATION,POPLARS, ,Bloomington,Indiana,,,Closed By Arrest
143631,12/26/14 0:00,TRESPASS & MALICIOUS TRESPASS,POPLARS PARKING GARAGE, ,Bloomington,Indiana,,,Closed No Arrest
142722,10/5/14 0:00,TRESPASS & MALICIOUS TRESPASS,POPLARS PARKING GARAGE, ,Bloomington,Indiana,,,Closed No Arrest
142721,10/5/14 0:00,VANDALISM MISCHIEF,POPLARS PARKING GARAGE, ,Bloomington,Indiana,,,INACTIVE
142870,10/18/14 0:00,BURGLARY - ATTEMPTED FORCIBLE ENTRY,PRESIDENTS HOUSE, ,Bloomington,Indiana,,,Closed By Arrest
143080,11/1/14 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,RADIO AND TV, ,Bloomington,Indiana,,,
143569,12/15/14 0:00,POSSESSION - MARIJUANA,RANGE ROAD/NORTH OF 10TH, ,Bloomington,Indiana,,,Closed By Arrest
143276,11/15/14 0:00,ASSAULT- SIMPLE NOT AGGRAVATED,READ CENTER, ,Bloomington,Indiana,,,Closed No Arrest
142882,10/19/14 0:00,ASSAULT- SIMPLE NOT AGGRAVATED,READ CENTER, ,Bloomington,Indiana,,,Closed No Arrest
142892,10/19/14 0:00,HARASSMENT/INTIMIDATION,READ CENTER, ,Bloomington,Indiana,,,INACTIVE
143555,12/13/14 0:00,ILLEGAL POSSESSION/CONSUMPTION,READ CENTER, ,Bloomington,Indiana,,,Closed By Arrest
143423,12/2/14 0:00,ILLEGAL POSSESSION/CONSUMPTION,READ CENTER, ,Bloomington,Indiana,,,Closed By Arrest
143165,11/8/14 0:00,ILLEGAL POSSESSION/CONSUMPTION,READ CENTER, ,Bloomington,Indiana,,,Closed By Arrest
143059,10/31/14 0:00,ILLEGAL POSSESSION/CONSUMPTION,READ CENTER, ,Bloomington,Indiana,,,Closed By Arrest
143592,12/17/14 0:00,POSSESSION - MARIJUANA,READ CENTER, ,Bloomington,Indiana,,,CLOSED
143251,11/13/14 0:00,POSSESSION - MARIJUANA,READ CENTER, ,Bloomington,Indiana,,,Closed By Arrest
142674,10/2/14 0:00,POSSESSION - MARIJUANA,READ CENTER, ,Bloomington,Indiana,,,Closed By Arrest
142748,10/7/14 0:00,THEFT FROM BUILDINGS,READ CENTER, ,Bloomington,Indiana,,,INACTIVE
142657,9/30/14 0:00,THEFT FROM BUILDINGS,READ CENTER, ,Bloomington,Indiana,,,INACTIVE
143477,12/7/14 0:00,VANDALISM MISCHIEF,READ CENTER, ,Bloomington,Indiana,,,INACTIVE
143356,11/21/14 0:00,VANDALISM MISCHIEF,READ CENTER, ,Bloomington,Indiana,,,ACT/47
143073,11/1/14 0:00,PUBLIC INTOXICATION,READ CENTER COMMON AREA, ,Bloomington,Indiana,,,Closed By Arrest
143553,12/13/14 0:00,ROBBERY - STRONG-ARM (HANDSFISTSFEETETC),READ CENTER COMMON AREA, ,Bloomington,Indiana,,,Closed No Arrest
143205,11/10/14 0:00,THEFT-BICYCLES,READ CENTER COMMON AREA, ,Bloomington,Indiana,,,INACTIVE
143093,11/2/14 0:00,DOMESTIC DISTURBANCES,REDBUD E 100-800, ,Bloomington,Indiana,,,Closed No Arrest
142832,10/16/14 0:00,POSSESSION - MARIJUANA,SEMBOWER RECREATIONAL FIELD, ,Bloomington,Indiana,,,Closed By Arrest
143278,11/16/14 0:00,VANDALISM MISCHIEF,SEMBOWER RECREATIONAL FIELD, ,Bloomington,Indiana,,,Closed By Arrest
143445,12/4/14 0:00,DAMAGED PROPERTY,SERVICE BUILDING, ,Bloomington,Indiana,,,
143045,10/31/14 0:00,PUBLIC INTOXICATION,SERVICE BUILDING, ,Bloomington,Indiana,,,Closed By Arrest
142796,10/14/14 0:00,VANDALISM MISCHIEF,SHOWALTER FOUNTAIN, ,Bloomington,Indiana,,,INACTIVE
142682,10/3/14 0:00,DISORDERLY CONDUCT,SIGMA CHI, ,Bloomington,Indiana,,,Closed No Arrest
143372,11/25/14 0:00,VANDALISM MISCHIEF,SIGMA CHI, ,Bloomington,Indiana,,,INACTIVE
142749,10/7/14 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,SIGMA DELTA TAU, ,Bloomington,Indiana,,,
142848,10/17/14 0:00,VANDALISM MISCHIEF,SIGMA DELTA TAU, ,Bloomington,Indiana,,,INACTIVE
142847,10/17/14 0:00,VANDALISM MISCHIEF,SIGMA DELTA TAU, ,Bloomington,Indiana,,,INACTIVE
142843,10/17/14 0:00,VANDALISM MISCHIEF,SIGMA DELTA TAU, ,Bloomington,Indiana,,,INACTIVE
143071,11/1/14 0:00,VANDALISM MISCHIEF,SIGMA NU, ,Bloomington,Indiana,,,ACT/44
143333,11/20/14 0:00,RAPE ,SIGMA PI, ,Bloomington,Indiana,,,CLOSED
143000,10/27/14 0:00,ROBBERY - STRONG-ARM (HANDSFISTSFEETETC),SIMON MUSIC LIB/RECIT, ,Bloomington,Indiana,,,Closed No Arrest
143158,11/7/14 0:00,TRESPASS & MALICIOUS TRESPASS,SIMON MUSIC LIB/RECIT, ,Bloomington,Indiana,,,Closed By Arrest
143577,12/16/14 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,SPEA, ,Bloomington,Indiana,,,
142762,10/8/14 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,SPEECH & HEARING CLINIC, ,Bloomington,Indiana,,,Closed By Arrest
142701,10/4/14 0:00,DISTURBANCES - OTHER,Spruce Hall, ,Bloomington,Indiana,,,INACTIVE
143515,12/10/14 0:00,POSSESSION - MARIJUANA,Spruce Hall, ,Bloomington,Indiana,,,Closed By Arrest
143458,12/5/14 0:00,POSSESSION - MARIJUANA,Spruce Hall, ,Bloomington,Indiana,,,Closed By Arrest
143102,11/2/14 0:00,POSSESSION - MARIJUANA,Spruce Hall, ,Bloomington,Indiana,,,CLOSED
143271,11/14/14 0:00,THEFT FROM BUILDINGS,Spruce Hall, ,Bloomington,Indiana,,,INACTIVE
142992,10/26/14 0:00,THEFT FROM BUILDINGS,Spruce Hall, ,Bloomington,Indiana,,,INACTIVE
142890,10/19/14 0:00,THEFT FROM BUILDINGS,Spruce Hall, ,Bloomington,Indiana,,,INACTIVE
143098,11/2/14 0:00,VANDALISM MISCHIEF,Spruce Hall, ,Bloomington,Indiana,,,Closed No Arrest
143521,12/10/14 0:00,HARASSMENT/INTIMIDATION,SRSC, ,Bloomington,Indiana,,,Closed No Arrest
142761,10/8/14 0:00,INDECENT EXPOSURE,SRSC, ,Bloomington,Indiana,,,INACTIVE
143576,12/16/14 0:00,THEFT FROM BUILDINGS,SRSC, ,Bloomington,Indiana,,,Unfounded
143571,12/15/14 0:00,THEFT FROM BUILDINGS,SRSC, ,Bloomington,Indiana,,,CLOSED
143563,12/14/14 0:00,THEFT FROM BUILDINGS,SRSC, ,Bloomington,Indiana,,,INACTIVE
143472,12/6/14 0:00,THEFT FROM BUILDINGS,SRSC, ,Bloomington,Indiana,,,INACTIVE
143378,11/26/14 0:00,THEFT FROM BUILDINGS,SRSC, ,Bloomington,Indiana,,,INACTIVE
142644,9/30/14 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,SRSC PARKING LOT, ,Bloomington,Indiana,,,Closed No Arrest
143200,11/10/14 0:00,VANDALISM MISCHIEF,STUDENT SERVICES, ,Bloomington,Indiana,,,INACTIVE
143475,12/7/14 0:00,POSSESSION - MARIJUANA,TENTH STREET LOT, ,Bloomington,Indiana,,,Closed By Arrest
143007,10/28/14 0:00,THEFT FROM MOTOR VEHICLE,TENTH STREET LOT, ,Bloomington,Indiana,,,INACTIVE
143040,10/30/14 0:00,TRAFFIC ACCIDENTS - HIT & RUN PERSONAL INJURY,TENTH STREET LOT, ,Bloomington,Indiana,,,INACTIVE
143609,12/19/14 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,TENTH STREET LOT, ,Bloomington,Indiana,,,Closed No Arrest
143224,11/11/14 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,TENTH STREET LOT, ,Bloomington,Indiana,,,INACTIVE
143545,12/12/14 0:00,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,TENTH STREET LOT, ,Bloomington,Indiana,,,
143601,12/18/14 0:00,ASSAULT- SIMPLE NOT AGGRAVATED,TETER QUAD, ,Bloomington,Indiana,,,Closed By Arrest
143193,11/9/14 0:00,FRAUD,TETER QUAD, ,Bloomington,Indiana,,,CLOSED
143328,11/19/14 0:00,HARASSMENT/INTIMIDATION,TETER QUAD, ,Bloomington,Indiana,,,INACTIVE
143134,11/5/14 0:00,HARASSMENT/INTIMIDATION,TETER QUAD, ,Bloomington,Indiana,,,ACTIVE
143092,11/2/14 0:00,ILLEGAL POSSESSION/CONSUMPTION,TETER QUAD, ,Bloomington,Indiana,,,Closed By Arrest
143089,11/2/14 0:00,ILLEGAL POSSESSION/CONSUMPTION,TETER QUAD, ,Bloomington,Indiana,,,Closed By Arrest
143068,11/1/14 0:00,ILLEGAL POSSESSION/CONSUMPTION,TETER QUAD, ,Bloomington,Indiana,,,Closed By Arrest
143067,11/1/14 0:00,ILLEGAL POSSESSION/CONSUMPTION,TETER QUAD, ,Bloomington,Indiana,,,Closed By Arrest
142964,10/25/14 0:00,ILLEGAL POSSESSION/CONSUMPTION,TETER QUAD, ,Bloomington,Indiana,,,Closed By Arrest
142962,10/24/14 0:00,ILLEGAL POSSESSION/CONSUMPTION,TETER QUAD, ,Bloomington,Indiana,,,Closed By Arrest
142851,10/18/14 0:00,ILLEGAL POSSESSION/CONSUMPTION,TETER QUAD, ,Bloomington,Indiana,,,Closed No Arrest
142784,10/12/14 0:00,ILLEGAL POSSESSION/CONSUMPTION,TETER QUAD, ,Bloomington,Indiana,,,Closed By Arrest
142718,10/5/14 0:00,ILLEGAL POSSESSION/CONSUMPTION,TETER QUAD, ,Bloomington,Indiana,,,Closed By Arrest
143212,11/10/14 0:00,POSSESSION - MARIJUANA,TETER QUAD, ,Bloomington,Indiana,,,Closed By Arrest
143183,11/8/14 0:00,POSSESSION - MARIJUANA,TETER QUAD, ,Bloomington,Indiana,,,Closed By Arrest
143060,10/31/14 0:00,POSSESSION - MARIJUANA,TETER QUAD, ,Bloomington,Indiana,,,INACTIVE
143043,10/31/14 0:00,POSSESSION - MARIJUANA,TETER QUAD, ,Bloomington,Indiana,,,Closed By Arrest
142925,10/21/14 0:00,POSSESSION - MARIJUANA,TETER QUAD, ,Bloomington,Indiana,,,Closed By Arrest
142836,10/16/14 0:00,POSSESSION - MARIJUANA,TETER QUAD, ,Bloomington,Indiana,,,Closed By Arrest
143215,11/10/14 0:00,SERVICES - ALL OTHER ,TETER QUAD, ,Bloomington,Indiana,,,Records Only
142669,10/2/14 0:00,THEFT FROM BUILDINGS,TETER QUAD, ,Bloomington,Indiana,,,INACTIVE
143347,11/20/14 0:00,VANDALISM MISCHIEF,TETER QUAD, ,Bloomington,Indiana,,,CLOSED
143418,12/2/14 0:00,POSSESSION - MARIJUANA,TETER QUAD COMMON AREA, ,Bloomington,Indiana,,,Closed No Arrest
142719,10/5/14 0:00,PUBLIC INTOXICATION,TETER QUAD COMMON AREA, ,Bloomington,Indiana,,,Closed No Arrest
143507,12/9/14 0:00,BURGLARY - FORCIBLE ENTRY,THETA CHI, ,Bloomington,Indiana,,,INACTIVE
142838,10/17/14 0:00,ILLEGAL POSSESSION/CONSUMPTION,THETA CHI, ,Bloomington,Indiana,,,Closed By Arrest
143402,12/1/14 0:00,THEFT FROM BUILDINGS,TULIP TREE APTS., ,Bloomington,Indiana,,,INACTIVE
143194,11/9/14 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,TULIP TREE PARKING LOT, ,Bloomington,Indiana,,,
143214,11/10/14 0:00,DAMAGED PROPERTY,UNION STREET/SOUTH OF 10TH, ,Bloomington,Indiana,,,Closed No Arrest
142795,10/14/14 0:00,HARASSMENT/INTIMIDATION,UNIVERSITY APARTMENTS EAST, ,Bloomington,Indiana,,,ACTIVE
143353,11/21/14 0:00,TRESPASS & MALICIOUS TRESPASS,UNIVERSITY SCHOOL GYM- (I.A.GYM), ,Bloomington,Indiana,,,Closed No Arrest
142755,10/8/14 0:00,THEFT FROM MOTOR VEHICLE,UNKNOWN/DOES NOT APPLY, ,Bloomington,Indiana,,,INACTIVE
142690,10/3/14 0:00,THEFT FROM MOTOR VEHICLE,UNKNOWN/DOES NOT APPLY, ,Bloomington,Indiana,,,Closed No Arrest
143580,12/16/14 0:00,THEFT- ALL OTHER,USA BEECH HALL, ,Bloomington,Indiana,,,ACT/47
143587,12/17/14 0:00,THEFT FROM BUILDINGS,USA BEECH HALL, ,Bloomington,Indiana,,,ACT/47
143166,11/8/14 0:00,HARASSMENT/INTIMIDATION,USA CEDAR HALL, ,Bloomington,Indiana,,,INACTIVE
142897,10/19/14 0:00,ROBBERY - STRONG-ARM (HANDSFISTSFEETETC),USA COMMON AREA, ,Bloomington,Indiana,,,CLOSED
143327,11/19/14 0:00,POSSESSION - MARIJUANA,USA HICKORY HALL, ,Bloomington,Indiana,,,Closed No Arrest
142914,10/20/14 0:00,POSSESSION - MARIJUANA,USA HICKORY HALL, ,Bloomington,Indiana,,,Closed By Arrest
143221,11/10/14 0:00,ASSAULT- SIMPLE NOT AGGRAVATED,USA LINDEN HALL, ,Bloomington,Indiana,,,Closed No Arrest
143322,11/19/14 0:00,POSSESSION - MARIJUANA,USA LINDEN HALL, ,Bloomington,Indiana,,,Closed No Arrest
143321,11/19/14 0:00,POSSESSION OF DRUG PARAPHERNALIA,USA LINDEN HALL, ,Bloomington,Indiana,,,Closed No Arrest
143121,11/4/14 0:00,ASSAULT- SIMPLE NOT AGGRAVATED,USA PINE HALL, ,Bloomington,Indiana,,,Closed No Arrest
142935,10/22/14 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,VON LEE LOT, ,Bloomington,Indiana,,,
